trace_id,pos_id,pair_id,mint,symbol,live_or_paper,started_at,finished_at,duration_sec,n_events,first_event,last_event
tr_pending_1783621611,pending,tg_E1KexcKsZb5Pkz7U_1783621611,E1KexcKsZb5Pkz7Uy2tEVqKvWjAq9XbyaUBddsuxePNt,E1KexcKs,unknown,2026-07-09T18:26:51.887466+00:00,2026-07-09T18:26:51.902607+00:00,0.02,6,trace_started,trace_finished
tr_pending_1783621611,pending,tg_Arc4r1hf9g5hrwra_1783621611,Arc4r1hf9g5hrwras3kec3XpELDa4v3hbaatHwaJsARq,Arc4r1hf,unknown,2026-07-09T18:26:51.904278+00:00,2026-07-09T18:26:52.008082+00:00,0.1,6,trace_started,trace_finished
tr_pending_1783621612,pending,tg_DU323DieHUGPmYam_1783621612,DU323DieHUGPmYamp6A4Ai1V4YSYgRi35mGpzJGrjf7k,DU323Die,unknown,2026-07-09T18:26:52.009902+00:00,2026-07-09T18:26:52.197075+00:00,0.19,6,trace_started,trace_finished
tr_pending_1783621656,pending,tg_FFHD4aDg5nnenKHG_1783621656,FFHD4aDg5nnenKHGynZjdAUBGMbZpVi2Equs2y24FspG,FFHD4aDg,unknown,2026-07-09T18:27:36.904457+00:00,2026-07-09T18:27:36.983639+00:00,0.08,10,trace_started,trace_finished
tr_pending_1783621656,pending,tg_FFHD4aDg5nnenKHG_1783621656,FFHD4aDg5nnenKHGynZjdAUBGMbZpVi2Equs2y24FspG,FFHD4aDg,unknown,2026-07-09T18:27:36.904457+00:00,2026-07-09T18:27:36.979854+00:00,0.08,6,trace_started,trace_finished
tr_pending_1783621657,pending,tg_DU323DieHUGPmYam_1783621657,DU323DieHUGPmYamp6A4Ai1V4YSYgRi35mGpzJGrjf7k,DU323Die,unknown,2026-07-09T18:27:37.199554+00:00,2026-07-09T18:27:37.204504+00:00,0.0,6,trace_started,trace_finished
tr_pending_1783621701,pending,tg_CgaA9a1JwAXJyfHu_1783621701,CgaA9a1JwAXJyfHuvZ7VW8YfTVRkdiT5mjBBSKcg7Rz5,CgaA9a1J,unknown,2026-07-09T18:28:21.991482+00:00,2026-07-09T18:28:22.169208+00:00,0.18,6,trace_started,trace_finished
tr_pending_1783621702,pending,tg_E1KexcKsZb5Pkz7U_1783621702,E1KexcKsZb5Pkz7Uy2tEVqKvWjAq9XbyaUBddsuxePNt,E1KexcKs,unknown,2026-07-09T18:28:22.308395+00:00,2026-07-09T18:28:22.317266+00:00,0.01,8,trace_started,trace_finished
tr_pending_1783621702,pending,tg_DU323DieHUGPmYam_1783621702,DU323DieHUGPmYamp6A4Ai1V4YSYgRi35mGpzJGrjf7k,DU323Die,unknown,2026-07-09T18:28:22.387515+00:00,2026-07-09T18:28:22.413530+00:00,0.03,6,trace_started,trace_finished
tr_pending_1783621747,pending,tg_CgaA9a1JwAXJyfHu_1783621747,CgaA9a1JwAXJyfHuvZ7VW8YfTVRkdiT5mjBBSKcg7Rz5,CgaA9a1J,unknown,2026-07-09T18:29:07.189215+00:00,2026-07-09T18:29:07.234861+00:00,0.05,6,trace_started,trace_finished
tr_pending_1783621747,pending,tg_4vw54BmAogeRV3vP_1783621747,4vw54BmAogeRV3vPKWyFet5yf8DTLcREzdSzx4rw9Ud9,4vw54BmA,unknown,2026-07-09T18:29:07.321204+00:00,2026-07-09T18:29:07.369257+00:00,0.05,8,trace_started,trace_finished
tr_pending_1783621747,pending,tg_FFHD4aDg5nnenKHG_1783621747,FFHD4aDg5nnenKHGynZjdAUBGMbZpVi2Equs2y24FspG,FFHD4aDg,unknown,2026-07-09T18:29:07.429778+00:00,2026-07-09T18:29:07.474548+00:00,0.04,6,trace_started,trace_finished
tr_pending_1783621747,pending,tg_Arc4r1hf9g5hrwra_1783621747,Arc4r1hf9g5hrwras3kec3XpELDa4v3hbaatHwaJsARq,Arc4r1hf,unknown,2026-07-09T18:29:07.551353+00:00,2026-07-09T18:29:07.555903+00:00,0.0,5,token_resolved,trace_finished
tr_pending_1783621747,pending,tg_DU323DieHUGPmYam_1783621747,DU323DieHUGPmYamp6A4Ai1V4YSYgRi35mGpzJGrjf7k,DU323Die,unknown,2026-07-09T18:29:07.563565+00:00,2026-07-09T18:29:07.611023+00:00,0.05,6,trace_started,trace_finished
tr_pending_1783621792,pending,tg_CgaA9a1JwAXJyfHu_1783621792,CgaA9a1JwAXJyfHuvZ7VW8YfTVRkdiT5mjBBSKcg7Rz5,CgaA9a1J,unknown,2026-07-09T18:29:52.370798+00:00,2026-07-09T18:29:52.419734+00:00,0.05,6,trace_started,trace_finished
tr_pending_1783621792,pending,tg_A7MxJomeDwXgAYUW_1783621792,A7MxJomeDwXgAYUWDE475bdrDpsgjdJaGD7hqbJKX9a3,A7MxJome,unknown,2026-07-09T18:29:52.476782+00:00,2026-07-09T18:29:52.541239+00:00,0.06,6,trace_started,trace_finished
tr_pending_1783621792,pending,tg_Arc4r1hf9g5hrwra_1783621792,Arc4r1hf9g5hrwras3kec3XpELDa4v3hbaatHwaJsARq,Arc4r1hf,unknown,2026-07-09T18:29:52.786203+00:00,2026-07-09T18:29:52.787736+00:00,0.0,3,filter_rejected,trace_finished
tr_pending_1783621792,pending,tg_DU323DieHUGPmYam_1783621792,DU323DieHUGPmYamp6A4Ai1V4YSYgRi35mGpzJGrjf7k,DU323Die,unknown,2026-07-09T18:29:52.851201+00:00,2026-07-09T18:29:52.865794+00:00,0.01,6,alert_parsed,trace_finished
tr_pending_1783621837,pending,tg_CgaA9a1JwAXJyfHu_1783621837,CgaA9a1JwAXJyfHuvZ7VW8YfTVRkdiT5mjBBSKcg7Rz5,CgaA9a1J,unknown,2026-07-09T18:30:37.556430+00:00,2026-07-09T18:30:37.605543+00:00,0.05,6,trace_started,trace_finished
tr_pending_1783621837,pending,tg_BsvjGudtAhqR5Yyi_1783621837,BsvjGudtAhqR5YyiZ129KwQK2tugm6u78XvgULAJpTic,BsvjGudt,unknown,2026-07-09T18:30:37.801064+00:00,2026-07-09T18:30:37.817884+00:00,0.02,6,trace_started,trace_finished
tr_pending_1783621837,pending,tg_E1KexcKsZb5Pkz7U_1783621837,E1KexcKsZb5Pkz7Uy2tEVqKvWjAq9XbyaUBddsuxePNt,E1KexcKs,unknown,2026-07-09T18:30:37.917424+00:00,2026-07-09T18:30:37.949203+00:00,0.03,6,trace_started,trace_finished
tr_pending_1783621837,pending,tg_Arc4r1hf9g5hrwra_1783621837,Arc4r1hf9g5hrwras3kec3XpELDa4v3hbaatHwaJsARq,Arc4r1hf,unknown,2026-07-09T18:30:37.979239+00:00,2026-07-09T18:30:37.992060+00:00,0.01,6,trace_started,trace_finished
tr_pending_1783621838,pending,tg_DU323DieHUGPmYam_1783621838,DU323DieHUGPmYamp6A4Ai1V4YSYgRi35mGpzJGrjf7k,DU323Die,unknown,2026-07-09T18:30:38.042032+00:00,2026-07-09T18:30:38.235715+00:00,0.19,6,trace_started,trace_finished
tr_pending_1783621882,pending,tg_263q1z594BC3Vw1J_1783621882,263q1z594BC3Vw1J7pKHopNCwkgKt84VcWVwmhGtCrnW,263q1z59,unknown,2026-07-09T18:31:22.607280+00:00,2026-07-09T18:31:22.788611+00:00,0.18,6,trace_started,trace_finished
tr_pending_1783621882,pending,tg_BsvjGudtAhqR5Yyi_1783621882,BsvjGudtAhqR5YyiZ129KwQK2tugm6u78XvgULAJpTic,BsvjGudt,unknown,2026-07-09T18:31:22.994838+00:00,2026-07-09T18:31:23.010161+00:00,0.02,7,trace_started,trace_finished
tr_pending_1783621883,pending,tg_DU323DieHUGPmYam_1783621883,DU323DieHUGPmYamp6A4Ai1V4YSYgRi35mGpzJGrjf7k,DU323Die,unknown,2026-07-09T18:31:23.237233+00:00,2026-07-09T18:31:23.288362+00:00,0.05,6,trace_started,trace_finished
tr_pending_1783621927,pending,tg_263q1z594BC3Vw1J_1783621927,263q1z594BC3Vw1J7pKHopNCwkgKt84VcWVwmhGtCrnW,263q1z59,unknown,2026-07-09T18:32:07.789742+00:00,2026-07-09T18:32:07.857006+00:00,0.07,6,trace_started,trace_finished
tr_pending_1783621928,pending,tg_FhtZnHAmc2X3cTGN_1783621928,FhtZnHAmc2X3cTGNDQ6f3iM13Rp3BfzhPSyGaBD8fxck,FhtZnHAm,unknown,2026-07-09T18:32:08.017895+00:00,2026-07-09T18:32:08.108666+00:00,0.09,9,alert_received,trace_finished
tr_pending_1783621928,pending,tg_BsvjGudtAhqR5Yyi_1783621928,BsvjGudtAhqR5YyiZ129KwQK2tugm6u78XvgULAJpTic,BsvjGudt,unknown,2026-07-09T18:32:08.205631+00:00,2026-07-09T18:32:08.228657+00:00,0.02,6,trace_started,trace_finished
tr_pending_1783621928,pending,tg_FFHD4aDg5nnenKHG_1783621928,FFHD4aDg5nnenKHGynZjdAUBGMbZpVi2Equs2y24FspG,FFHD4aDg,unknown,2026-07-09T18:32:08.358815+00:00,2026-07-09T18:32:08.419217+00:00,0.06,7,alert_received,trace_finished
tr_pending_1783621928,pending,tg_DU323DieHUGPmYam_1783621928,DU323DieHUGPmYamp6A4Ai1V4YSYgRi35mGpzJGrjf7k,DU323Die,unknown,2026-07-09T18:32:08.423620+00:00,2026-07-09T18:32:08.430533+00:00,0.01,7,trace_started,trace_finished
tr_pending_1783621972,pending,tg_263q1z594BC3Vw1J_1783621972,263q1z594BC3Vw1J7pKHopNCwkgKt84VcWVwmhGtCrnW,263q1z59,unknown,2026-07-09T18:32:52.858448+00:00,2026-07-09T18:32:53.041115+00:00,0.18,6,trace_started,trace_finished
tr_pending_1783621973,pending,tg_CgaA9a1JwAXJyfHu_1783621973,CgaA9a1JwAXJyfHuvZ7VW8YfTVRkdiT5mjBBSKcg7Rz5,CgaA9a1J,unknown,2026-07-09T18:32:53.233930+00:00,2026-07-09T18:32:53.296791+00:00,0.06,8,trace_started,trace_finished
tr_pending_1783621973,pending,tg_Arc4r1hf9g5hrwra_1783621973,Arc4r1hf9g5hrwras3kec3XpELDa4v3hbaatHwaJsARq,Arc4r1hf,unknown,2026-07-09T18:32:53.446320+00:00,2026-07-09T18:32:53.469479+00:00,0.02,6,trace_started,trace_finished
tr_pending_1783621973,pending,tg_DU323DieHUGPmYam_1783621973,DU323DieHUGPmYamp6A4Ai1V4YSYgRi35mGpzJGrjf7k,DU323Die,unknown,2026-07-09T18:32:53.494819+00:00,2026-07-09T18:32:53.523092+00:00,0.03,6,trace_started,trace_finished
tr_pending_1783621973,pending,tg_FFHD4aDg5nnenKHG_1783621973,FFHD4aDg5nnenKHGynZjdAUBGMbZpVi2Equs2y24FspG,FFHD4aDg,unknown,2026-07-09T18:32:53.573888+00:00,2026-07-09T18:32:53.641409+00:00,0.07,6,trace_started,trace_finished
tr_pending_1783622540,pending,tg_DEVA1RTJX6mAXLy9_1783622540,DEVA1RTJX6mAXLy9HikaDG3SPRu8mrjXnkedoivGQMvZ,DEVA1RTJ,unknown,2026-07-09T18:42:20.535655+00:00,2026-07-09T18:42:21.293468+00:00,0.76,14,trace_started,trace_finished
tr_pending_1783622541,pending,tg_9UgewxGU43jVWLNh_1783622541,9UgewxGU43jVWLNhZu49ft9Y9UfFqvFrcCfnnWJ9j57k,9UgewxGU,unknown,2026-07-09T18:42:21.353732+00:00,2026-07-09T18:42:21.476195+00:00,0.12,6,trace_started,trace_finished
tr_pending_1783622541,pending,tg_FTERq9tAdmJ9HWyz_1783622541,FTERq9tAdmJ9HWyzr54x8EVbQeW9ssZTqmmdBJSXCZ9v,FTERq9tA,unknown,2026-07-09T18:42:21.478311+00:00,2026-07-09T18:42:21.546350+00:00,0.07,6,trace_started,trace_finished
tr_pending_1783622541,pending,tg_G6CYWUHQ5wQNQVkx_1783622541,G6CYWUHQ5wQNQVkxznYDa5i9uUXN3QhQHML8uRqwBhha,G6CYWUHQ,unknown,2026-07-09T18:42:21.552755+00:00,2026-07-09T18:42:21.557137+00:00,0.0,6,alert_parsed,trace_finished
tr_pending_1783622541,pending,tg_985sqazousgFWXYT_1783622541,985sqazousgFWXYTMnoLHBsdUfWJfHoCcPCYhkYBhVdZ,985sqazo,unknown,2026-07-09T18:42:21.567264+00:00,2026-07-09T18:42:21.692231+00:00,0.12,6,trace_started,trace_finished
tr_pending_1783622541,pending,tg_CDmFtQfpLgbeUzD3_1783622541,CDmFtQfpLgbeUzD34wtMVHtpF5bPt4FCs7xFCqh2KnAf,CDmFtQfp,unknown,2026-07-09T18:42:21.694108+00:00,2026-07-09T18:42:21.764277+00:00,0.07,6,trace_started,trace_finished
tr_pending_1783622586,pending,tg_DEVA1RTJX6mAXLy9_1783622586,DEVA1RTJX6mAXLy9HikaDG3SPRu8mrjXnkedoivGQMvZ,DEVA1RTJ,unknown,2026-07-09T18:43:06.353894+00:00,2026-07-09T18:43:06.378272+00:00,0.02,6,trace_started,trace_finished
tr_pending_1783622586,pending,tg_831yhv67QpKqLBJj_1783622586,831yhv67QpKqLBJjbmw2xoDUeeFHGUx8RnuRj9imeoEs,831yhv67,unknown,2026-07-09T18:43:06.478660+00:00,2026-07-09T18:43:06.490438+00:00,0.01,6,trace_started,trace_finished
tr_pending_1783622586,pending,tg_FTERq9tAdmJ9HWyz_1783622586,FTERq9tAdmJ9HWyzr54x8EVbQeW9ssZTqmmdBJSXCZ9v,FTERq9tA,unknown,2026-07-09T18:43:06.694649+00:00,2026-07-09T18:43:06.723727+00:00,0.03,6,trace_started,trace_finished
tr_pending_1783622586,pending,tg_G6CYWUHQ5wQNQVkx_1783622586,G6CYWUHQ5wQNQVkxznYDa5i9uUXN3QhQHML8uRqwBhha,G6CYWUHQ,unknown,2026-07-09T18:43:06.773838+00:00,2026-07-09T18:43:06.788876+00:00,0.02,6,trace_started,trace_finished
tr_pending_1783622586,pending,tg_CDmFtQfpLgbeUzD3_1783622586,CDmFtQfpLgbeUzD34wtMVHtpF5bPt4FCs7xFCqh2KnAf,CDmFtQfp,unknown,2026-07-09T18:43:06.903099+00:00,2026-07-09T18:43:06.969393+00:00,0.07,6,trace_started,trace_finished
tr_pending_1783622631,pending,tg_48xQnXaHbYm96h3e_1783622631,48xQnXaHbYm96h3e3cC1hHcrmEMiMnSeTWT8BjJSJuzB,48xQnXaH,unknown,2026-07-09T18:43:51.390066+00:00,2026-07-09T18:43:51.454348+00:00,0.06,6,trace_started,trace_finished
tr_pending_1783622631,pending,tg_DEVA1RTJX6mAXLy9_1783622631,DEVA1RTJX6mAXLy9HikaDG3SPRu8mrjXnkedoivGQMvZ,DEVA1RTJ,unknown,2026-07-09T18:43:51.539344+00:00,2026-07-09T18:43:51.685066+00:00,0.15,6,trace_started,trace_finished
tr_pending_1783622631,pending,tg_985sqazousgFWXYT_1783622631,985sqazousgFWXYTMnoLHBsdUfWJfHoCcPCYhkYBhVdZ,985sqazo,unknown,2026-07-09T18:43:51.973754+00:00,2026-07-09T18:43:51.989868+00:00,0.02,6,trace_started,trace_finished
tr_pending_1783622632,pending,tg_G6CYWUHQ5wQNQVkx_1783622632,G6CYWUHQ5wQNQVkxznYDa5i9uUXN3QhQHML8uRqwBhha,G6CYWUHQ,unknown,2026-07-09T18:43:52.206113+00:00,2026-07-09T18:43:52.285175+00:00,0.08,6,trace_started,trace_finished
tr_pending_1783622676,pending,tg_GTUFPqUSkv3emUSJ_1783622676,GTUFPqUSkv3emUSJXjsBMfJMx6R6abNNzaPnLnkNckhu,GTUFPqUS,unknown,2026-07-09T18:44:36.686403+00:00,2026-07-09T18:44:36.706315+00:00,0.02,6,trace_started,trace_finished
tr_pending_1783622676,pending,tg_DEVA1RTJX6mAXLy9_1783622676,DEVA1RTJX6mAXLy9HikaDG3SPRu8mrjXnkedoivGQMvZ,DEVA1RTJ,unknown,2026-07-09T18:44:36.726189+00:00,2026-07-09T18:44:36.783947+00:00,0.06,6,trace_started,trace_finished
tr_pending_1783622676,pending,tg_ApeEifQPXuLFuMWU_1783622676,ApeEifQPXuLFuMWU1HaKmKPZGfiXuLNG587iQDeu9s1g,ApeEifQP,unknown,2026-07-09T18:44:36.995413+00:00,2026-07-09T18:44:37.191702+00:00,0.2,6,trace_started,trace_finished
tr_pending_1783622677,pending,tg_985sqazousgFWXYT_1783622677,985sqazousgFWXYTMnoLHBsdUfWJfHoCcPCYhkYBhVdZ,985sqazo,unknown,2026-07-09T18:44:37.162331+00:00,2026-07-09T18:44:37.217427+00:00,0.06,6,trace_started,trace_finished
tr_pending_1783622677,pending,tg_CDmFtQfpLgbeUzD3_1783622677,CDmFtQfpLgbeUzD34wtMVHtpF5bPt4FCs7xFCqh2KnAf,CDmFtQfp,unknown,2026-07-09T18:44:37.286759+00:00,2026-07-09T18:44:37.310824+00:00,0.02,6,trace_started,trace_finished
tr_pending_1783622677,pending,tg_G6CYWUHQ5wQNQVkx_1783622677,G6CYWUHQ5wQNQVkxznYDa5i9uUXN3QhQHML8uRqwBhha,G6CYWUHQ,unknown,2026-07-09T18:44:37.402464+00:00,2026-07-09T18:44:37.484664+00:00,0.08,6,trace_started,trace_finished
tr_pending_1783622721,pending,tg_DEVA1RTJX6mAXLy9_1783622721,DEVA1RTJX6mAXLy9HikaDG3SPRu8mrjXnkedoivGQMvZ,DEVA1RTJ,unknown,2026-07-09T18:45:21.785619+00:00,2026-07-09T18:45:21.850205+00:00,0.06,6,trace_started,trace_finished
tr_pending_1783622721,pending,tg_GTUFPqUSkv3emUSJ_1783622721,GTUFPqUSkv3emUSJXjsBMfJMx6R6abNNzaPnLnkNckhu,GTUFPqUS,unknown,2026-07-09T18:45:21.900214+00:00,2026-07-09T18:45:22.093673+00:00,0.19,6,trace_started,trace_finished
tr_pending_1783622722,pending,tg_9UgewxGU43jVWLNh_1783622722,9UgewxGU43jVWLNhZu49ft9Y9UfFqvFrcCfnnWJ9j57k,9UgewxGU,unknown,2026-07-09T18:45:22.321151+00:00,2026-07-09T18:45:22.386895+00:00,0.07,6,trace_started,trace_finished
tr_pending_1783622722,pending,tg_985sqazousgFWXYT_1783622722,985sqazousgFWXYTMnoLHBsdUfWJfHoCcPCYhkYBhVdZ,985sqazo,unknown,2026-07-09T18:45:22.493105+00:00,2026-07-09T18:45:22.517567+00:00,0.02,8,trace_started,trace_finished
tr_pending_1783622722,pending,tg_G6CYWUHQ5wQNQVkx_1783622722,G6CYWUHQ5wQNQVkxznYDa5i9uUXN3QhQHML8uRqwBhha,G6CYWUHQ,unknown,2026-07-09T18:45:22.603176+00:00,2026-07-09T18:45:22.701840+00:00,0.1,6,trace_started,trace_finished
tr_pending_1783622766,pending,tg_48xQnXaHbYm96h3e_1783622766,48xQnXaHbYm96h3e3cC1hHcrmEMiMnSeTWT8BjJSJuzB,48xQnXaH,unknown,2026-07-09T18:46:06.889314+00:00,2026-07-09T18:46:06.905431+00:00,0.02,6,trace_started,trace_finished
tr_pending_1783622767,pending,tg_GTUFPqUSkv3emUSJ_1783622767,GTUFPqUSkv3emUSJXjsBMfJMx6R6abNNzaPnLnkNckhu,GTUFPqUS,unknown,2026-07-09T18:46:07.098448+00:00,2026-07-09T18:46:07.285342+00:00,0.19,6,trace_started,trace_finished
tr_pending_1783622767,pending,tg_831yhv67QpKqLBJj_1783622767,831yhv67QpKqLBJjbmw2xoDUeeFHGUx8RnuRj9imeoEs,831yhv67,unknown,2026-07-09T18:46:07.406482+00:00,2026-07-09T18:46:07.452012+00:00,0.05,6,trace_started,trace_finished
tr_pending_1783622767,pending,tg_9UgewxGU43jVWLNh_1783622767,9UgewxGU43jVWLNhZu49ft9Y9UfFqvFrcCfnnWJ9j57k,9UgewxGU,unknown,2026-07-09T18:46:07.536317+00:00,2026-07-09T18:46:07.585473+00:00,0.05,6,trace_started,trace_finished
tr_pending_1783622767,pending,tg_CDmFtQfpLgbeUzD3_1783622767,CDmFtQfpLgbeUzD34wtMVHtpF5bPt4FCs7xFCqh2KnAf,CDmFtQfp,unknown,2026-07-09T18:46:07.713795+00:00,2026-07-09T18:46:07.727843+00:00,0.01,6,trace_started,trace_finished
tr_pending_1783622767,pending,tg_G6CYWUHQ5wQNQVkx_1783622767,G6CYWUHQ5wQNQVkxznYDa5i9uUXN3QhQHML8uRqwBhha,G6CYWUHQ,unknown,2026-07-09T18:46:07.807334+00:00,2026-07-09T18:46:07.891509+00:00,0.08,6,trace_started,trace_finished
tr_pending_1783622811,pending,tg_48xQnXaHbYm96h3e_1783622811,48xQnXaHbYm96h3e3cC1hHcrmEMiMnSeTWT8BjJSJuzB,48xQnXaH,unknown,2026-07-09T18:46:51.951248+00:00,2026-07-09T18:46:52.095775+00:00,0.14,6,trace_started,trace_finished
tr_pending_1783622812,pending,tg_ApeEifQPXuLFuMWU_1783622812,ApeEifQPXuLFuMWU1HaKmKPZGfiXuLNG587iQDeu9s1g,ApeEifQP,unknown,2026-07-09T18:46:52.453517+00:00,2026-07-09T18:46:52.477581+00:00,0.02,6,trace_started,trace_finished
tr_pending_1783622812,pending,tg_9UgewxGU43jVWLNh_1783622812,9UgewxGU43jVWLNhZu49ft9Y9UfFqvFrcCfnnWJ9j57k,9UgewxGU,unknown,2026-07-09T18:46:52.602321+00:00,2026-07-09T18:46:52.662591+00:00,0.06,6,trace_started,trace_finished
tr_pending_1783622812,pending,tg_FTERq9tAdmJ9HWyz_1783622812,FTERq9tAdmJ9HWyzr54x8EVbQeW9ssZTqmmdBJSXCZ9v,FTERq9tA,unknown,2026-07-09T18:46:52.730208+00:00,2026-07-09T18:46:52.763568+00:00,0.03,6,trace_started,trace_finished
tr_pending_1783622812,pending,tg_CDmFtQfpLgbeUzD3_1783622812,CDmFtQfpLgbeUzD34wtMVHtpF5bPt4FCs7xFCqh2KnAf,CDmFtQfp,unknown,2026-07-09T18:46:52.908936+00:00,2026-07-09T18:46:52.918245+00:00,0.01,6,trace_started,trace_finished
tr_pending_1783622813,pending,tg_G6CYWUHQ5wQNQVkx_1783622813,G6CYWUHQ5wQNQVkxznYDa5i9uUXN3QhQHML8uRqwBhha,G6CYWUHQ,unknown,2026-07-09T18:46:53.039794+00:00,2026-07-09T18:46:53.257803+00:00,0.22,6,trace_started,trace_finished
tr_pending_1783622857,pending,tg_48xQnXaHbYm96h3e_1783622857,48xQnXaHbYm96h3e3cC1hHcrmEMiMnSeTWT8BjJSJuzB,48xQnXaH,unknown,2026-07-09T18:47:37.130339+00:00,2026-07-09T18:47:37.275908+00:00,0.15,6,trace_started,trace_finished
tr_pending_1783622857,pending,tg_9UgewxGU43jVWLNh_1783622857,9UgewxGU43jVWLNhZu49ft9Y9UfFqvFrcCfnnWJ9j57k,9UgewxGU,unknown,2026-07-09T18:47:37.664155+00:00,2026-07-09T18:47:37.675834+00:00,0.01,6,trace_started,trace_finished
tr_pending_1783622857,pending,tg_831yhv67QpKqLBJj_1783622857,831yhv67QpKqLBJjbmw2xoDUeeFHGUx8RnuRj9imeoEs,831yhv67,unknown,2026-07-09T18:47:37.830576+00:00,2026-07-09T18:47:37.851491+00:00,0.02,6,trace_started,trace_finished
tr_pending_1783622857,pending,tg_FTERq9tAdmJ9HWyz_1783622857,FTERq9tAdmJ9HWyzr54x8EVbQeW9ssZTqmmdBJSXCZ9v,FTERq9tA,unknown,2026-07-09T18:47:37.919594+00:00,2026-07-09T18:47:38.007759+00:00,0.09,6,trace_started,trace_finished
tr_pending_1783622858,pending,tg_G6CYWUHQ5wQNQVkx_1783622858,G6CYWUHQ5wQNQVkxznYDa5i9uUXN3QhQHML8uRqwBhha,G6CYWUHQ,unknown,2026-07-09T18:47:38.259854+00:00,2026-07-09T18:47:38.304570+00:00,0.04,6,trace_started,trace_finished
tr_pending_1783622902,pending,tg_48xQnXaHbYm96h3e_1783622902,48xQnXaHbYm96h3e3cC1hHcrmEMiMnSeTWT8BjJSJuzB,48xQnXaH,unknown,2026-07-09T18:48:22.316490+00:00,2026-07-09T18:48:22.457206+00:00,0.14,6,trace_started,trace_finished
tr_pending_1783622902,pending,tg_9UgewxGU43jVWLNh_1783622902,9UgewxGU43jVWLNhZu49ft9Y9UfFqvFrcCfnnWJ9j57k,9UgewxGU,unknown,2026-07-09T18:48:22.853304+00:00,2026-07-09T18:48:22.912486+00:00,0.06,6,trace_started,trace_finished
tr_pending_1783622903,pending,tg_FTERq9tAdmJ9HWyz_1783622903,FTERq9tAdmJ9HWyzr54x8EVbQeW9ssZTqmmdBJSXCZ9v,FTERq9tA,unknown,2026-07-09T18:48:23.096252+00:00,2026-07-09T18:48:23.162163+00:00,0.07,6,trace_started,trace_finished
tr_pending_1783622903,pending,tg_G6CYWUHQ5wQNQVkx_1783622903,G6CYWUHQ5wQNQVkxznYDa5i9uUXN3QhQHML8uRqwBhha,G6CYWUHQ,unknown,2026-07-09T18:48:23.464544+00:00,2026-07-09T18:48:23.492029+00:00,0.03,6,trace_started,trace_finished
tr_pending_1783624090,pending,tg_F2uRiULKvDZtL8cP_1783624090,F2uRiULKvDZtL8cPhTmC2za9eDbzuXQfFAoxmtesfDEy,F2uRiULK,unknown,2026-07-09T19:08:10.328031+00:00,2026-07-09T19:08:11.037841+00:00,0.71,6,trace_started,trace_finished
tr_pending_1783624091,pending,tg_BCgCwP9jCQg4jqmx_1783624091,BCgCwP9jCQg4jqmxWkdzm8uEm63a92VBaDMUjNdptNK1,BCgCwP9j,unknown,2026-07-09T19:08:11.194159+00:00,2026-07-09T19:08:11.243545+00:00,0.05,6,trace_started,trace_finished
tr_pending_1783624091,pending,tg_3dNaxLRNroArMwoM_1783624091,3dNaxLRNroArMwoMuxwsMUBAXfhtP41BZ7KiDS4vSsKu,3dNaxLRN,unknown,2026-07-09T19:08:11.244438+00:00,2026-07-09T19:08:11.283510+00:00,0.04,6,trace_started,trace_finished
tr_pending_1783624091,pending,tg_EDb8zTtSY7oFyWVx_1783624091,EDb8zTtSY7oFyWVx8YqFzpBctPMY523CyDGvAA1bHZWU,EDb8zTtS,unknown,2026-07-09T19:08:11.288662+00:00,2026-07-09T19:08:11.353425+00:00,0.06,8,trace_started,trace_finished
tr_pending_1783624091,pending,tg_HxgDaQUbkEVE8j7S_1783624091,HxgDaQUbkEVE8j7SNq9U67ffYBhtbMSL19T3ZVGUpump,HxgDaQUb,unknown,2026-07-09T19:08:11.355114+00:00,2026-07-09T19:08:11.369084+00:00,0.01,6,trace_started,trace_finished
tr_pending_1783624091,pending,tg_Bjopg2PmkCdM7fMm_1783624091,Bjopg2PmkCdM7fMmnkaE3otZyDJRaZXYtRgWuuEDv1Jw,Bjopg2Pm,unknown,2026-07-09T19:08:11.370814+00:00,2026-07-09T19:08:11.388826+00:00,0.02,6,trace_started,trace_finished
tr_pending_1783624091,pending,tg_6ucSj9C4crdyxhEN_1783624091,6ucSj9C4crdyxhENq7v98s9cjntyUz7wp97MKCxEMZ4S,6ucSj9C4,unknown,2026-07-09T19:08:11.391280+00:00,2026-07-09T19:08:11.452381+00:00,0.06,6,trace_started,trace_finished
tr_pending_1783624091,pending,tg_4vw54BmAogeRV3vP_1783624091,4vw54BmAogeRV3vPKWyFet5yf8DTLcREzdSzx4rw9Ud9,4vw54BmA,unknown,2026-07-09T19:08:11.456662+00:00,2026-07-09T19:08:11.479019+00:00,0.02,6,trace_started,trace_finished
tr_pending_1783624091,pending,tg_6kiEA1KYF5BkDUmE_1783624091,6kiEA1KYF5BkDUmEmB6bnHNfkpq3gwZJ8XbtJqKDK8aj,6kiEA1KY,unknown,2026-07-09T19:08:11.480836+00:00,2026-07-09T19:08:11.556516+00:00,0.08,6,trace_started,trace_finished
tr_pending_1783624091,pending,tg_7uEfDQKz6ahAcgdf_1783624091,7uEfDQKz6ahAcgdfT6tx1QcbPqW4uja1vyrssF6LUS31,7uEfDQKz,unknown,2026-07-09T19:08:11.558228+00:00,2026-07-09T19:08:11.589545+00:00,0.03,6,trace_started,trace_finished
